Year,Number,Data evento,Evento,Sub. procedimento
1995,343,Lun 31/07/1995,,
1995,343,Lun 29/04/1996,Accoglimento  Decreto Ingiuntivo 310/1995. Bonificata data evento al  29/04/1996,
1995,344,Lun 22/05/1995,,
1995,344,Lun 31/07/1995,,
1995,344,Lun 29/04/1996,Accoglimento Decreto Ingiuntivo  311/1995.  Bonificata data evento al 29/04/1996,
1995,345,Lun 22/05/1995,,
1995,345,Lun 31/07/1995,,
1995,345,Lun 29/04/1996,Accoglimento Decreto  Ingiuntivo 312/1995. Bonificata data evento al 29/04/1996,
1995,346,Lun 22/05/1995,,
1995,346,Lun 31/07/1995,,
1995,346,Lun 29/04/1996,Accoglimento  Decreto Ingiuntivo 313/1995. Bonificata data evento al 29/04/1996,
1995,347,Lun 22/05/1995,,
1995,347,Lun 31/07/1995,,
1995,347,Gio 21/03/1996,Bonifica:  Storico per  Sentenze-Import (INDE),
1995,347,Ven 29/03/1996,Storico  per  Sentenze-Import,Sentenza (migrata)
1995,347,Ven 29/03/1996,Bonifica: Storico  per Sentenze-Import (DEPM),
1995,348,Lun 22/05/1995,,
1995,348,Mar 01/08/1995,,
1995,348,Lun 29/04/1996,Accoglimento Decreto Ingiuntivo 315/1995. Bonificata data  evento al 29/04/1996,
1995,349,Lun 22/05/1995,,
1995,349,Mer 02/08/1995,,
1995,349,Gio 09/11/1995,Bonifica:  Storico per Sentenze-Import (INDE),
1995,349,Mer 15/11/1995,Storico per Sentenze-Import,Sentenza (migrata)
1995,349,Mer 15/11/1995,Bonifica:  Storico per Sentenze-Import (DEPM),
1995,349,Lun 29/04/1996,Accoglimento Decreto Ingiuntivo  316/1995. Bonificata data evento al 29/04/1996,
1995,350,Lun 22/05/1995,,
1995,350,Mer 02/08/1995,,
1995,350,Lun 29/04/1996,Accoglimento Decreto Ingiuntivo 317/1995.  Bonificata data evento al 29/04/1996,
1995,351,Lun 22/05/1995,,
1995,351,Mer 02/08/1995,,
1995,351,Lun 29/04/1996,Accoglimento Decreto  Ingiuntivo 318/1995. Bonificata data evento  al 29/04/1996,
1995,352,Lun 22/05/1995,,
1995,352,Mer 02/08/1995,,
1995,352,Gio 02/05/1996,Accoglimento Decreto  Ingiuntivo 319/1995.  Bonificata data evento al 02/05/1996,
1995,353,Lun 22/05/1995,,
1995,353,Mer 02/08/1995,,
1995,353,Lun 29/04/1996,Accoglimento Decreto Ingiuntivo 320/1995. Bonificata data evento al 29/04/1996,
1995,354,Lun 22/05/1995,,
1995,354,Gio 03/08/1995,,
1995,354,Lun 29/04/1996,Accoglimento Decreto Ingiuntivo 321/1995.  Bonificata data evento al  29/04/1996,
1995,355,Lun 22/05/1995,,
1995,355,Gio 03/08/1995,,
1995,355,Lun 29/04/1996,Accoglimento Decreto  Ingiuntivo 322/1995. Bonificata  data evento  al  29/04/1996,
1995,356,Lun 22/05/1995,,
1995,356,Gio 03/08/1995,,
1995,356,Lun 29/04/1996,Accoglimento Decreto Ingiuntivo 323/1995. Bonificata data evento al 29/04/1996,
1995,357,Lun 22/05/1995,,
1995,357,Gio 03/08/1995,,
1995,357,Lun 29/04/1996,Accoglimento Decreto Ingiuntivo 324/1995. Bonificata data evento al 29/04/1996,
1995,358,Lun 22/05/1995,,
1995,358,Gio 03/08/1995,,
1995,358,Sab 28/10/1995,Storico per  Conciliazione-Import,
1995,358,Gio 02/05/1996,Accoglimento Decreto Ingiuntivo 325/1995. Bonificata data  evento al  02/05/1996,
1995,359,Lun 22/05/1995,,
1995,359,Gio 03/08/1995,,
1995,359,Lun 29/04/1996,Accoglimento Decreto  Ingiuntivo 326/1995. Bonificata  data evento al 29/04/1996,
1995,360,Lun 22/05/1995,,
1995,360,Gio 03/08/1995,,
1995,360,Gio 02/05/1996,Accoglimento Decreto Ingiuntivo  327/1995. Bonificata data  evento al  02/05/1996,
1995,361,Lun 22/05/1995,,
1995,361,Ven 04/08/1995,,
1995,361,Gio 02/05/1996,Accoglimento Decreto Ingiuntivo 328/1995.  Bonificata data  evento al 02/05/1996,
1995,361,Gio 30/05/1996,Bonifica: Storico per Sentenze-Import (INDE),
1995,361,Ven 05/07/1996,Storico  per Sentenze-Import,Sentenza (migrata)
1995,361,Ven 05/07/1996,Bonifica: Storico per Sentenze-Import  (DEPM),
1995,362,Lun 22/05/1995,,
1995,362,Ven 04/08/1995,,
1995,362,Gio 02/05/1996,Accoglimento Decreto  Ingiuntivo 329/1995. Bonificata data  evento al  02/05/1996,
1995,363,Lun 22/05/1995,,
1995,363,Ven 04/08/1995,,
1995,363,Gio 02/05/1996,Accoglimento  Decreto Ingiuntivo 330/1995. Bonificata data  evento al 02/05/1996,
1995,364,Lun 22/05/1995,,
1995,364,Ven 04/08/1995,,
1995,364,Gio 02/05/1996,Accoglimento Decreto Ingiuntivo 331/1995. Bonificata  data evento al 02/05/1996,
1995,365,Lun 22/05/1995,,
1995,365,Mar 08/08/1995,,
1995,365,Lun 29/04/1996,Accoglimento  Decreto Ingiuntivo  332/1995. Bonificata data evento al 29/04/1996,
1995,366,Lun 22/05/1995,,
1995,366,Mer 09/08/1995,,
1995,366,Lun 29/04/1996,Accoglimento Decreto Ingiuntivo 333/1995. Bonificata data evento al  29/04/1996,
1995,367,Lun 22/05/1995,,
1995,367,Mer 09/08/1995,,
1995,367,Lun 29/04/1996,Accoglimento Decreto Ingiuntivo 334/1995. Bonificata data evento al 29/04/1996,
1995,368,Lun 22/05/1995,,
1995,368,Mer 09/08/1995,,
1995,368,Gio 02/05/1996,Accoglimento Decreto Ingiuntivo 335/1995.  Bonificata  data evento  al 02/05/1996,
1995,369,Lun 22/05/1995,,
1995,369,Mar 01/08/1995,ATTO Decreto Ingiuntivo  INVIATO ALL'AGENZIA DELLE  ENTRATE REP. NUM. 238/2095,
1995,369,Gio 10/08/1995,,
1995,369,Lun 09/10/1995,ATTO REP.  NUM. 238/2095 RITORNATO DALL'AGENZIA  DELLE  ENTRATE,
1995,369,Lun 29/04/1996,Accoglimento Decreto Ingiuntivo  336/1995. Bonificata data evento al  29/04/1996,
1995,370,Lun 22/05/1995,,
1995,370,Sab 12/08/1995,,
1995,370,Lun 29/04/1996,Accoglimento Decreto Ingiuntivo  337/1995. Bonificata data evento al 29/04/1996,
1995,371,Lun 22/05/1995,,
1995,371,Ven 18/08/1995,,
1995,371,Lun 29/04/1996,Accoglimento  Decreto Ingiuntivo 338/1995.  Bonificata data  evento al 29/04/1996,
1995,372,Mar 23/05/1995,,
1995,372,Ven 18/08/1995,,
1995,372,Lun 29/04/1996,Accoglimento  Decreto Ingiuntivo  339/1995.  Bonificata  data evento al 29/04/1996,
1995,373,Mar 23/05/1995,,
1995,373,Ven 18/08/1995,,
1995,373,Sab 11/05/1996,Accoglimento Decreto  Ingiuntivo 340/1995.  Bonificata data evento  al 11/05/1996,
1995,374,Mar 23/05/1995,,
1995,374,Mar 22/08/1995,,
1995,375,Mar 23/05/1995,,
1995,375,Ven 25/08/1995,,
1995,375,Ven 03/05/1996,Accoglimento Decreto Ingiuntivo  517/1995. Bonificata data evento al  03/05/1996,
1995,376,Mar 23/05/1995,,
1995,376,Mar 29/08/1995,,
1995,376,Lun 29/04/1996,Accoglimento Decreto  Ingiuntivo 518/1995. Bonificata data  evento al 29/04/1996,
1995,377,Mar 23/05/1995,,
1995,377,Mer 30/08/1995,,
1995,377,Lun 09/10/1995,Bonifica:  Storico per Sentenze-Import (INDE),
1995,377,Mar 24/10/1995,Storico per Sentenze-Import,Sentenza (migrata)
1995,377,Mar 24/10/1995,Bonifica: Storico  per Sentenze-Import (DEPM),
1995,377,Ven 03/05/1996,Accoglimento Decreto Ingiuntivo 519/1995. Bonificata data evento al 03/05/1996,
1995,378,Mar 23/05/1995,,
1995,378,Mer 30/08/1995,,
1995,378,Lun 29/04/1996,Accoglimento Decreto  Ingiuntivo 341/1995. Bonificata data evento al 29/04/1996,
1995,379,Mar 23/05/1995,,
1995,379,Gio 31/08/1995,,
1995,379,Sab 11/05/1996,Accoglimento Decreto Ingiuntivo  342/1995. Bonificata data evento al  11/05/1996,
1995,380,Mar 23/05/1995,,
1995,380,Gio 31/08/1995,,
1995,380,Sab 11/05/1996,Accoglimento Decreto Ingiuntivo 343/1995. Bonificata data evento al 11/05/1996,
1995,381,Mar 23/05/1995,,
1995,381,Lun 04/09/1995,,
1995,381,Sab 11/05/1996,Accoglimento Decreto Ingiuntivo 344/1995. Bonificata  data evento  al 11/05/1996,
1995,382,Mar 23/05/1995,,
1995,382,Mar 05/09/1995,,
1995,382,Sab 11/05/1996,Accoglimento  Decreto Ingiuntivo  345/1995. Bonificata  data evento al 11/05/1996,
1995,383,Mar 23/05/1995,,
1995,383,Mar 05/09/1995,,
1995,383,Sab 11/05/1996,Accoglimento Decreto Ingiuntivo 346/1995. Bonificata data evento al  11/05/1996,
1995,384,Mar 23/05/1995,,
1995,384,Mar 05/09/1995,,
1995,384,Lun 29/04/1996,Accoglimento Decreto Ingiuntivo 520/1995. Bonificata data evento  al  29/04/1996,
1995,385,Mar 23/05/1995,,
1995,385,Gio 27/07/1995,ATTO  Decreto Ingiuntivo INVIATO  ALL'AGENZIA DELLE ENTRATE REP. NUM. 167/2095,
1995,385,Mar 05/09/1995,,
1995,385,Lun 23/10/1995,ATTO REP. NUM. 167/2095  RITORNATO  DALL'AGENZIA  DELLE ENTRATE,
1995,385,Lun 29/04/1996,Accoglimento Decreto Ingiuntivo 439/1995. Bonificata data  evento al 29/04/1996,
1995,385,Lun 22/09/1997,Bonifica: Storico  per Sentenze-Import (INDE),
1995,385,Ven 10/10/1997,Storico  per Sentenze-Import,Sentenza (migrata)
1995,385,Ven 10/10/1997,Bonifica: Storico per Sentenze-Import (DEPM),
1995,386,Mar 23/05/1995,,
1995,386,Mer 06/09/1995,,
1995,386,Sab 11/05/1996,Accoglimento Decreto Ingiuntivo 347/1995. Bonificata data evento al 11/05/1996,
1995,387,Mar 23/05/1995,,
1995,387,Mer 06/09/1995,,
1995,387,Mer 14/08/1996,Accoglimento Decreto  Ingiuntivo 5130/1995. Bonificata data  evento al 14/08/1996,
1995,388,Mar 23/05/1995,,
1995,388,Gio 07/09/1995,,
1995,388,Mar 31/03/1998,Accoglimento Decreto Ingiuntivo 348/1995. Bonificata data evento  al 31/03/1998,
1995,389,Mar 23/05/1995,,
1995,389,Gio 07/09/1995,,
1995,389,Lun 29/04/1996,Accoglimento  Decreto Ingiuntivo 349/1995. Bonificata  data evento al  29/04/1996,
1995,390,Mar 23/05/1995,,
1995,390,Gio 07/09/1995,,
1995,390,Sab 11/05/1996,Accoglimento Decreto Ingiuntivo 350/1995.  Bonificata data evento al 11/05/1996,
1995,391,Mar 23/05/1995,,
1995,391,Gio 07/09/1995,,
1995,391,Sab 11/05/1996,Accoglimento  Decreto Ingiuntivo 351/1995. Bonificata data  evento al 11/05/1996,
1995,392,Mar 23/05/1995,,
1995,392,Gio 07/09/1995,,
1995,392,Lun 29/04/1996,Accoglimento Decreto Ingiuntivo 352/1995. Bonificata  data  evento  al 29/04/1996,
1995,393,Mar 23/05/1995,,
1995,393,Gio 07/09/1995,,
1995,393,Lun 29/04/1996,Accoglimento Decreto Ingiuntivo 353/1995. Bonificata data evento  al 29/04/1996,
1995,394,Mar 23/05/1995,,
1995,394,Ven 08/09/1995,,
1995,394,Mer 21/02/1996,Bonifica: Storico per Sentenze-Import (INDE),
1995,394,Mar 05/03/1996,Storico per Sentenze-Import,Sentenza (migrata)
1995,394,Mar 05/03/1996,Bonifica:  Storico per Sentenze-Import  (DEPM),
1995,394,Sab 11/05/1996,Accoglimento Decreto Ingiuntivo 355/1995. Bonificata data evento al  11/05/1996,
1995,395,Mar 23/05/1995,,
1995,395,Ven 08/09/1995,,
1995,395,Lun 29/04/1996,Accoglimento Decreto Ingiuntivo  356/1995. Bonificata data evento  al  29/04/1996,
1995,396,Mar 23/05/1995,,
1995,396,Ven 08/09/1995,,
1995,396,Lun 29/04/1996,Accoglimento Decreto  Ingiuntivo 440/1995. Bonificata data evento al 29/04/1996,
1995,397,Mar 23/05/1995,,
1995,397,Ven 08/09/1995,,
1995,397,Sab 11/05/1996,Accoglimento Decreto  Ingiuntivo 357/1995. Bonificata data evento al 11/05/1996,
1995,398,Mer 24/05/1995,,
1995,398,Ven 08/09/1995,,
1995,398,Sab 11/05/1996,Accoglimento Decreto  Ingiuntivo  391/1995.  Bonificata  data evento al 11/05/1996,
1995,399,Mer 24/05/1995,,
1995,399,Ven 08/09/1995,,
1995,399,Mar 31/03/1998,Accoglimento Decreto Ingiuntivo 358/1995. Bonificata data evento al 31/03/1998,
1995,400,Mer 24/05/1995,,
1995,400,Ven 08/09/1995,,
1995,400,Lun 29/04/1996,Accoglimento  Decreto Ingiuntivo 441/1995. Bonificata data evento al 29/04/1996,
1995,401,Mer 24/05/1995,,
1995,401,Ven 08/09/1995,,
1995,401,Lun 29/04/1996,Accoglimento Decreto Ingiuntivo  442/1995. Bonificata data  evento al 29/04/1996,
1995,402,Mer 24/05/1995,,
1995,402,Ven 08/09/1995,,
1995,402,Lun 29/04/1996,Accoglimento Decreto Ingiuntivo  359/1995. Bonificata data  evento al 29/04/1996,
1995,403,Mer 24/05/1995,,
1995,403,Ven 08/09/1995,,
1995,403,Lun 29/04/1996,Accoglimento Decreto Ingiuntivo 360/1995. Bonificata data evento al 29/04/1996,
1995,404,Mer 24/05/1995,,
1995,404,Sab 09/09/1995,,
1995,404,Sab 11/05/1996,Accoglimento Decreto Ingiuntivo 361/1995. Bonificata data evento al  11/05/1996,
1995,405,Mer 24/05/1995,,
1995,405,Lun 11/09/1995,,
1995,405,Lun 29/04/1996,Accoglimento Decreto Ingiuntivo  362/1995. Bonificata data  evento al  29/04/1996,
1995,406,Mer 24/05/1995,,
1995,406,Lun 11/09/1995,,
1995,406,Lun 29/04/1996,Accoglimento Decreto Ingiuntivo 392/1995. Bonificata data evento al 29/04/1996,
1995,407,Mer 24/05/1995,,
1995,407,Lun 11/09/1995,,
1995,407,Sab 11/05/1996,Accoglimento  Decreto Ingiuntivo  363/1995. Bonificata data evento  al 11/05/1996,
1995,408,Mer 24/05/1995,,
1995,408,Lun 11/09/1995,,
1995,408,Lun 29/04/1996,Accoglimento Decreto Ingiuntivo 364/1995. Bonificata data  evento al 29/04/1996,
1995,409,Mer 24/05/1995,,
1995,409,Lun 11/09/1995,,
1995,409,Lun 29/04/1996,Accoglimento Decreto Ingiuntivo 365/1995. Bonificata data evento al 29/04/1996,
1995,410,Mer 24/05/1995,,
1995,410,Lun 11/09/1995,,
1995,410,Sab 11/05/1996,Accoglimento Decreto Ingiuntivo 366/1995. Bonificata data evento al 11/05/1996,
1995,411,Mer 24/05/1995,,
1995,411,Lun 11/09/1995,,
1995,411,Lun 29/04/1996,Accoglimento Decreto Ingiuntivo 367/1995. Bonificata data evento al 29/04/1996,
1995,412,Mer 24/05/1995,,
1995,412,Lun 11/09/1995,,
1995,412,Mer 22/11/1995,Bonifica: Storico  per Sentenze-Import  (INDE),
1995,412,Gio 07/12/1995,Bonifica:  Storico per Sentenze-Import  (DEPM),
1995,412,Lun 11/12/1995,Storico per  Sentenze-Import,Sentenza (migrata)
1995,412,Sab 11/05/1996,Accoglimento Decreto Ingiuntivo 393/1995. Bonificata data  evento al 11/05/1996,
1995,413,Mer 24/05/1995,,
1995,413,Lun 11/09/1995,,
1995,413,Ven 12/04/1996,Bonifica:  Storico per Sentenze-Import  (INDE),
1995,413,Sab 11/05/1996,Accoglimento Decreto Ingiuntivo 368/1995.  Bonificata  data  evento al 11/05/1996,
1995,413,Mer 29/05/1996,Storico per Sentenze-Import,Sentenza (migrata)
1995,413,Mer 29/05/1996,Bonifica: Storico per  Sentenze-Import (DEPM),
1995,414,Mer 24/05/1995,,
1995,414,Lun 11/09/1995,,
1995,414,Lun 29/04/1996,Accoglimento Decreto Ingiuntivo  369/1995. Bonificata data evento al 29/04/1996,
1995,415,Mer 24/05/1995,,
1995,415,Mar 12/09/1995,,
1995,415,Gio 30/11/1995,Bonifica: Storico per Sentenze-Import (INDE),
1995,415,Mer 06/12/1995,Storico per  Sentenze-Import,Sentenza (migrata)
1995,415,Mer 06/12/1995,Bonifica: Storico per Sentenze-Import (DEPM),
1995,415,Lun 29/04/1996,Accoglimento Decreto Ingiuntivo 394/1995. Bonificata data evento al  29/04/1996,
1995,416,Mer 24/05/1995,,
1995,416,Mar 12/09/1995,,
1995,416,Lun 29/04/1996,Accoglimento Decreto Ingiuntivo 370/1995.  Bonificata data evento al  29/04/1996,
1995,417,Mer 24/05/1995,,
1995,417,Mar 12/09/1995,,
1995,417,Mar 12/03/1996,Bonifica: Storico per Sentenze-Import (INDE),
1995,417,Lun 29/04/1996,Accoglimento Decreto  Ingiuntivo 371/1995.  Bonificata data  evento al 29/04/1996,
1995,417,Mar 07/05/1996,Storico per Sentenze-Import,Sentenza (migrata)
1995,417,Mar 07/05/1996,Bonifica: Storico per  Sentenze-Import (DEPM),
1995,418,Mer 24/05/1995,,
1995,418,Mar 12/09/1995,,
1995,418,Lun 29/04/1996,Accoglimento Decreto  Ingiuntivo 395/1995.  Bonificata data  evento al 29/04/1996,
1995,419,Mer 24/05/1995,,
1995,419,Mer 13/09/1995,,
1995,419,Lun 29/04/1996,Accoglimento Decreto Ingiuntivo 396/1995. Bonificata data evento al 29/04/1996,
1995,420,Mer 24/05/1995,,
1995,420,Mer 13/09/1995,,
1995,420,Lun 29/04/1996,Accoglimento Decreto Ingiuntivo 397/1995. Bonificata  data  evento al 29/04/1996,
1995,421,Mer 24/05/1995,,
1995,421,Gio 14/09/1995,,
1995,421,Lun 29/04/1996,Accoglimento Decreto Ingiuntivo  372/1995.  Bonificata  data evento al 29/04/1996,
1995,422,Mer 24/05/1995,,
1995,422,Gio 14/09/1995,,
1995,422,Ven 08/03/1996,Bonifica: Storico per  Sentenze-Import (INDE),
1995,422,Mar 19/03/1996,Storico per  Sentenze-Import,Sentenza (migrata)
1995,422,Mar 19/03/1996,Bonifica:  Storico per Sentenze-Import (DEPM),
1995,422,Sab 11/05/1996,Accoglimento Decreto Ingiuntivo 373/1995. Bonificata data evento al 11/05/1996,
1995,423,Mer 24/05/1995,,
1995,423,Gio 14/09/1995,,
1995,423,Sab 11/05/1996,Accoglimento Decreto Ingiuntivo 386/1995. Bonificata data evento al 11/05/1996,
1995,424,Mer 24/05/1995,,
1995,424,Gio 14/09/1995,,
1995,424,Ven 10/05/1996,Accoglimento  Decreto Ingiuntivo 443/1995. Bonificata data  evento al  10/05/1996,
1995,425,Mer 24/05/1995,,
1995,425,Gio 14/09/1995,,
1995,425,Sab 11/05/1996,Accoglimento Decreto Ingiuntivo  385/1995. Bonificata data evento al 11/05/1996,
1995,426,Mer 24/05/1995,,
1995,426,Gio 14/09/1995,,
1995,426,Sab 11/05/1996,Accoglimento Decreto Ingiuntivo  384/1995. Bonificata data evento al 11/05/1996,
1995,427,Mer 24/05/1995,,
1995,427,Gio 14/09/1995,,
1995,427,Sab 11/05/1996,Accoglimento Decreto Ingiuntivo 383/1995. Bonificata data evento  al 11/05/1996,
1995,428,Mer 24/05/1995,,
1995,428,Gio 14/09/1995,,
1995,428,Sab 11/05/1996,Accoglimento Decreto  Ingiuntivo 382/1995. Bonificata data evento al  11/05/1996,
1995,429,Mer 24/05/1995,,
1995,429,Gio 14/09/1995,,
1995,429,Sab 11/05/1996,Accoglimento Decreto  Ingiuntivo 381/1995.  Bonificata data evento al 11/05/1996,
1995,430,Mer 24/05/1995,,
1995,430,Gio 14/09/1995,,
1995,430,Lun 29/04/1996,Accoglimento Decreto  Ingiuntivo 1672/1995. Bonificata data evento al 29/04/1996,
1995,431,Mer 24/05/1995,,
1995,431,Gio 14/09/1995,,
1995,431,Lun 29/04/1996,Accoglimento Decreto Ingiuntivo  1673/1995. Bonificata data evento  al  29/04/1996,
1995,432,Mer 24/05/1995,,
1995,432,Gio 14/09/1995,,
1995,432,Sab 11/05/1996,Accoglimento  Decreto Ingiuntivo 380/1995.  Bonificata  data evento al  11/05/1996,
1995,433,Mer 24/05/1995,,
1995,433,Gio 14/09/1995,,
1995,433,Sab 11/05/1996,Accoglimento Decreto  Ingiuntivo 379/1995. Bonificata  data evento al 11/05/1996,
1995,434,Mer 24/05/1995,,
1995,434,Gio 14/09/1995,,
1995,434,Sab 11/05/1996,Accoglimento  Decreto Ingiuntivo 378/1995.  Bonificata data  evento al 11/05/1996,
1995,435,Mer 24/05/1995,,
1995,435,Gio 14/09/1995,,
1995,435,Sab 11/05/1996,Accoglimento  Decreto  Ingiuntivo 377/1995. Bonificata data evento al 11/05/1996,
1995,436,Mer 24/05/1995,,
1995,436,Ven 15/09/1995,,
1995,436,Mar 26/09/1995,Bonifica: Storico per  Sentenze-Import (INDE),
1995,436,Mar 03/10/1995,Storico per  Sentenze-Import,Sentenza (migrata)
1995,436,Mar 03/10/1995,Bonifica:  Storico per Sentenze-Import (DEPM),
1995,436,Sab 11/05/1996,Accoglimento Decreto  Ingiuntivo 376/1995. Bonificata  data evento al 11/05/1996,
1995,437,Mer 24/05/1995,,
1995,437,Ven 15/09/1995,,
1995,437,Gio 07/12/1995,Bonifica: Storico per  Sentenze-Import (INDE),
1995,437,Sab 16/12/1995,Storico  per Sentenze-Import,Sentenza (migrata)
1995,437,Sab 16/12/1995,Bonifica: Storico per  Sentenze-Import (DEPM),
1995,437,Lun 29/04/1996,Accoglimento Decreto Ingiuntivo 375/1995.  Bonificata data evento  al 29/04/1996,
1995,438,Mer 24/05/1995,,
1995,438,Ven 15/09/1995,,
1995,438,Sab 11/05/1996,Accoglimento  Decreto Ingiuntivo  390/1995. Bonificata data evento al  11/05/1996,
1995,438,Gio 10/10/1996,Bonifica: Storico per Sentenze-Import (INDE),
1995,438,Mer 30/10/1996,Storico per Sentenze-Import,Sentenza (migrata)
1995,438,Mer 30/10/1996,Bonifica: Storico per  Sentenze-Import (DEPM),
1995,439,Mer 24/05/1995,,
1995,439,Ven 15/09/1995,,
1995,439,Lun 29/04/1996,Accoglimento Decreto Ingiuntivo  398/1995.  Bonificata data evento al 29/04/1996,
1995,439,Lun 22/07/1996,Bonifica: Storico  per Sentenze-Import (INDE),
1995,439,Lun 23/09/1996,Storico per Sentenze-Import,Sentenza (migrata)
1995,439,Lun 23/09/1996,Bonifica: Storico per  Sentenze-Import (DEPM),
1995,440,Mer 24/05/1995,,
1995,440,Ven 15/09/1995,,
1995,440,Sab 11/05/1996,Accoglimento Decreto  Ingiuntivo 399/1995.  Bonificata data evento al 11/05/1996,
1995,441,Mer 24/05/1995,,
1995,441,Ven 15/09/1995,,
1995,441,Lun 29/04/1996,Accoglimento Decreto Ingiuntivo  400/1995. Bonificata data evento al 29/04/1996,
1995,442,Mer 24/05/1995,,
1995,442,Ven 15/09/1995,,
1995,442,Ven 10/05/1996,Accoglimento Decreto Ingiuntivo  401/1995. Bonificata  data evento al 10/05/1996,
1995,443,Mer 24/05/1995,,
1995,443,Sab 16/09/1995,,
1995,443,Mar 17/10/1995,Bonifica: Storico per Sentenze-Import (INDE),
1995,443,Mer 25/10/1995,Bonifica: Storico per Sentenze-Import (DEPM),
1995,443,Lun 30/10/1995,Storico per  Sentenze-Import,Sentenza (migrata)
1995,443,Mer 13/12/1995,Accoglimento Decreto Ingiuntivo  402/1995,
1995,443,Gio 14/12/1995,ATTO Decreto Ingiuntivo INVIATO  ALL'AGENZIA DELLE ENTRATE REP. NUM.  1459/2095,
1995,443,Mer 10/01/1996,ATTO REP. NUM. 1459/2095  RITORNATO DALL'AGENZIA  DELLE ENTRATE,
1995,443,Ven 10/05/1996,Accoglimento Decreto Ingiuntivo 402/1995. Bonificata  data evento al 10/05/1996,
1995,444,Mer 24/05/1995,,
1995,444,Sab 16/09/1995,,
1995,444,Ven 10/05/1996,Accoglimento  Decreto  Ingiuntivo 403/1995. Bonificata data evento al 10/05/1996,
1995,445,Mer 24/05/1995,,
1995,445,Lun 18/09/1995,,
1995,445,Ven 10/05/1996,Accoglimento Decreto Ingiuntivo 404/1995. Bonificata data evento al 10/05/1996,
1995,446,Mer 24/05/1995,,
1995,446,Lun 18/09/1995,,
1995,446,Gio 14/03/1996,Storico  per  Conciliazione-Import,
1995,446,Ven 10/05/1996,Accoglimento Decreto Ingiuntivo 405/1995. Bonificata data evento  al  10/05/1996,
1995,447,Mer 24/05/1995,,
1995,447,Lun 18/09/1995,,
1995,447,Ven 10/05/1996,Accoglimento Decreto Ingiuntivo 406/1995.  Bonificata data evento al 10/05/1996,
1995,448,Mer 24/05/1995,,
1995,448,Lun 18/09/1995,,
1995,448,Mer 13/12/1995,Accoglimento Decreto Ingiuntivo 407/1995,
1995,448,Gio 14/12/1995,ATTO  Decreto Ingiuntivo INVIATO ALL'AGENZIA DELLE  ENTRATE REP.  NUM. 1462/2095,
1995,448,Mer 10/01/1996,ATTO REP. NUM.  1462/2095  RITORNATO DALL'AGENZIA DELLE ENTRATE,
1995,448,Ven 10/05/1996,Accoglimento Decreto Ingiuntivo 407/1995.  Bonificata data evento  al  10/05/1996,
1995,449,Mer 24/05/1995,,
1995,449,Lun 18/09/1995,,
1995,449,Lun 29/04/1996,Accoglimento Decreto Ingiuntivo 408/1995. Bonificata data evento al 29/04/1996,
